,AGENT.ID_x,ClientID,AGENT.ID_y
4965249,20053,627416,21603
4965400,19004,627528,24095
4965527,20093,627626,25252
4965552,29199,627648,17109
4965649,1722,627723,12387
4965672,4482,627739,24004
4965955,25187,627982,26267
4966033,16390,628038,6624
4966071,8464,628066,8409
4966088,9233,628076,3177
4966105,29343,628090,24502
4966135,4866,628114,54
4966149,8464,628122,25272
4966247,8464,628202,25272
4966495,6006,628386,6527
4966740,4687,628569,26099
4966749,20053,628572,19710
4966758,18244,628573,21695
4966851,15612,628642,25288
4967128,17445,628874,25272
4967461,15782,629132,27237
4967533,281,629195,3453
4967750,18735,629376,20684
4967806,20718,629417,26543
4968015,15765,629590,2142
4968325,14292,629844,6510
4968353,6896,629866,14106
4968503,18415,629983,20972
4968582,19541,630053,22742
4968611,4534,630073,5691
4968638,16750,630091,17278
4968686,19878,630133,18048
4968717,1902,630155,23623
4968926,21066,630337,28004
4968943,17808,630348,11348
4969050,15347,630440,11026
4969066,16555,630453,6510
4969241,14143,630589,1163
4969524,13243,630827,13556
4969532,20935,630832,10001
4969607,30416,630889,15591
4969728,13776,630993,10268
4969751,16320,631007,11659
4969777,6006,631023,6527
4969788,10913,631026,26689
4970027,13532,631210,3399
4970045,9060,631225,28788
4970085,8464,631252,964
4970424,1304,631502,23597
4970608,7864,631644,21662
4970709,16681,631716,1177
4970718,19692,631719,19296
4970939,20156,631901,21693
4971097,20101,632029,20676
4971299,15086,632191,27247
4971369,5082,632251,23449
4971639,14700,632464,28110
4971698,18218,632514,16558
4971855,22585,632641,23295
4971896,18526,632676,5640
4972065,21094,632818,24314
4972112,10893,632856,12393
4972223,19640,632943,24377
4972352,16569,633054,26756
4972541,16406,633213,22290
4972672,15610,633323,25957
4972682,20250,633330,24828
4972769,18637,633399,11624
4972785,16996,633412,25004
4972791,15677,633415,18865
4972984,29497,633566,7265
4973061,10138,633628,12032
4973069,20812,633633,25488
4973086,15409,633647,11026
4973102,9317,633657,18356
4973242,3915,633770,25296
4973261,16558,633783,19328
4973529,27688,633989,11659
4973951,17690,634327,25224
4974153,15169,634480,22909
4974375,2476,634659,11348
4974461,16554,634714,12619
4974555,18107,634787,26696
4974688,15677,634890,26250
4974796,23623,634979,23755
4974823,21236,634992,30621
4975042,23944,635168,26799
4975211,13375,635294,25163
4975249,5659,635326,26461
4975253,27522,635327,21592
4975351,16895,635397,19389
4975428,16753,635455,15615
4975619,20703,635613,26657
4975700,14569,635682,23614
4975773,15086,635734,15354
4975856,14607,635799,25393
4975908,13028,635841,27247
4975927,18614,635850,27044
4975933,24377,635852,26740
4976010,18874,635910,8409
4976122,3763,635993,29998
4976255,18961,636102,17278
4976635,6169,636388,9921
4976818,20286,636546,19390
4976845,14143,636564,1163
4976932,11018,636624,6510
4976942,17438,636626,10804
4977000,18314,636675,6510
4977249,13746,636879,26131
4977277,17808,636901,11348
4977352,23549,636960,4632
4977538,19416,637115,24095
4977679,11096,637232,18159
4977699,1736,637249,14842
4977726,20999,637273,21337
4977819,23676,637347,26383
4978037,27731,637516,25973
4978048,28184,637524,26543
4978123,18356,637577,29054
4978131,1722,637578,11462
4978200,15974,637629,25983
4978231,16936,637651,25566
4978262,19008,637676,25393
4978338,19444,637746,26644
4978686,15384,638014,26657
4978820,21623,638124,3453
4978848,16939,638146,9186
4978863,20886,638158,21553
4978870,15169,638161,27032
4978911,29203,638186,18588
4978994,8245,638245,3432
4979322,21990,638507,27035
4979381,19574,638557,18700
4979500,21662,638645,6098
4979559,17550,638691,15676
4979625,20680,638748,15999
4979741,495,638843,11988
4979748,21872,638847,28493
4979870,21311,638945,12325
4979913,23528,638978,10068
4980032,15768,639071,24377
4980226,7359,639218,21417
4980348,7337,639322,18744
4980373,15610,639341,28788
4980650,5173,639574,23755
4980691,30452,639606,25800
4980741,12627,639635,30427
4980960,17969,639815,26543
4981024,19294,639870,15141
4981477,7076,640249,25393
4981519,8805,640285,5803
4981715,18187,640448,17093
4981746,12258,640473,2833
4981937,29413,640631,12611
4981970,19742,640655,7004
4982043,12855,640710,1080
4982206,29132,640838,19666
4982232,12994,640855,24518
4982617,21580,641186,22664
4982675,15434,641238,14303
4982780,27513,641325,23294
4983128,18335,641622,25163
4983184,19640,641669,25983
4983192,11565,641674,25800
4983305,13947,641757,25842
4983399,20777,641833,4983
4983404,13862,641835,14347
4983700,8555,642080,18700
4983786,9850,642151,24594
4984029,20156,642355,10149
4984089,21240,642400,25801
4984176,16750,642475,17278
4984404,20428,642644,18356
4984412,19003,642649,8556
4984488,15974,642701,24377
4984940,21753,643060,20539
4984981,31164,643095,25287
4985019,10119,643124,28210
4985254,15160,643323,8842
4985265,18173,643331,25910
4985286,14098,643346,29376
4985314,18286,643371,23804
4985328,11950,643381,30427
4985347,3206,643393,15169
4985351,19252,643394,21603
4985369,16758,643409,6510
4985424,19589,643452,20094
4985444,22258,643466,5552
4985501,18415,643517,11259
4985691,15768,643674,26543
4985725,8579,643696,8556
4985827,10268,643779,23722
4985835,15968,643780,30292
4985969,30633,643890,23623
4986042,23378,643944,2420
4986315,22328,644150,12390
4986321,8987,644153,6567
4987083,16077,644774,22910
4987293,31142,644948,25836
4987399,20217,645044,15683
4987919,16483,645467,21856
4988110,21236,645626,30621
4989219,16600,646549,25272
4989235,17055,646559,14571
4989370,20538,646670,26939
4989380,2462,646677,2420
4989495,16602,646774,30621
4989701,16602,646947,4833
4989758,16554,646989,23755
4989938,10676,647142,22616
4989965,11070,647166,26442
4990019,21380,647211,8556
4990069,12231,647246,25453
4990207,8464,647345,8409
4990544,16483,647634,7004
4990640,16555,647727,23295
4990652,21270,647736,25272
4990662,16602,647743,23944
4990686,15921,647764,27714
4990868,29376,647916,26099
4991321,14506,648276,30621
4991457,18661,648394,25142
4991478,21739,648412,15685
4991658,11026,648558,21662
4991679,73,648572,24640
4991838,20920,648701,10494
4991878,12969,648732,14624
4991892,16483,648743,21856
4991998,16483,648825,7004
4992140,12320,648940,11555
4992158,564,648955,26001
4992196,10923,648987,11950
4992209,11093,648994,30576
4992237,21422,649019,14975
4992299,16483,649066,7004
4992406,14066,649149,13083
4992740,17860,649420,8556
4992807,16483,649472,7004
4992932,18354,649573,9375
4993101,16483,649697,21856
4993394,21337,649933,11015
4993402,19351,649938,25142
4993416,21856,649948,7004
4993473,12506,649992,26678
4993485,15974,650001,24377
4993532,22473,650039,24377
4993589,22069,650087,8325
4993765,21041,650233,4826
4993781,4555,650241,22588
4993819,14424,650270,26521
4994050,16240,650464,26543
4994266,30385,650646,10555
4994411,17940,650767,24095
4994461,22483,650805,14117
4994531,20555,650860,14590
4994584,20093,650896,18030
4994900,3634,651146,14190
4995104,12189,651317,12240
4995323,28601,651500,11951
4995519,10679,651655,21697
4995532,16483,651662,7004
4995667,476,651770,30147
4995742,14280,651839,17951
4995759,22956,651849,25665
4995767,15160,651850,5640
4996044,17822,652079,17278
4996074,5810,652103,4151
4996110,8592,652133,23031
4996119,5786,652139,23059
4996179,5365,652187,20266
4996188,20778,652193,14842
4996332,17416,652301,17463
4996346,22362,652311,22625
4996454,21122,652382,18356
4996497,18937,652412,29418
4996648,17123,652539,25393
4996654,1736,652542,6510
4996902,11062,652737,25637
4996959,4173,652785,27534
4997155,17393,652942,30427
4997233,31164,652996,18060
4997380,8464,653119,28788
4997888,24828,653515,27247
4997946,3731,653560,7004
4998152,12258,653721,24148
4998174,8410,653740,30621
4998191,4482,653746,8556
4998220,22403,653769,28819
4998364,17658,653898,25229
4998395,15738,653917,9280
4998584,16369,654067,27407
4998624,16483,654092,21856
4999225,3870,654594,25030
4999421,3283,654754,11015
4999757,12409,655021,21662
5000056,21626,655266,7004
5000124,14144,655328,8446
5000229,10662,655409,11379
5000317,22150,655473,26937
5000427,19238,655556,21058
5000486,16602,655606,23944
5000700,18973,655787,14571
5000729,9104,655810,24675
5000750,17148,655825,23649
5000959,16746,655989,859
5001099,18149,656111,10662
5001234,21626,656224,7004
5001471,2578,656427,27714
5001748,14919,656647,24095
5001858,16558,656734,25272
5001873,19280,656746,24203
5001885,30575,656752,23031
5001916,3612,656777,18700
5002009,19538,656849,18865
5002029,17445,656863,8464
5002464,9233,657202,4842
5002709,15830,657390,17058
5002963,19407,657593,5827
5002997,29148,657615,6098
5003005,16870,657620,24706
5003318,4880,657876,17058
5003558,13532,658086,23182
5003819,17999,658296,17416
5004052,10720,658469,18703
5004100,19742,658505,7004
5004171,8763,658564,715
5004384,11153,658747,14106
5004452,19942,658791,24978
5004491,29962,658818,25754
5004742,10915,659021,20931
5004802,18218,659072,25272
5004815,18302,659082,7004
5004944,27878,659190,19710
5005027,15761,659249,11304
5005158,15610,659359,24427
5005176,7433,659371,25053
5005258,18133,659434,17278
5005334,18944,659491,6510
5005476,20515,659613,11102
5005528,21839,659650,12883
5005648,13469,659746,18737
5005667,1736,659762,6510
5005716,18219,659801,22555
5005800,8762,659860,24790
5005823,18764,659877,15142
5006265,19879,660226,29795
5006422,15243,660353,25296
5006593,17700,660476,23944
5007110,16483,660880,21856
5007206,7588,660958,6135
5007315,2126,661055,10678
5007319,16483,661056,7004
5007325,16483,661059,7004
5007369,17933,661091,21359
5007435,21624,661139,24706
5007471,17676,661166,24306
5007555,19030,661229,20975
5007700,22502,661347,9245
5007835,6866,661461,13526
5007876,19717,661488,22007
5007887,21825,661496,1093
5008009,17700,661582,24975
5008107,22935,661661,2433
5008115,19739,661662,24960
5008123,28245,661667,24589
5008191,28107,661718,25296
5008197,17860,661721,16097
5008378,3408,661875,11026
5008391,18764,661885,13672
5008429,13326,661917,3288
5008496,16083,661975,28498
5008519,19574,661995,793
5008707,27802,662141,29053
5008796,30368,662209,25274
5008868,5023,662272,19296
5008879,10060,662277,25214
5008886,15003,662281,12471
5008962,16753,662342,17286
5009129,21537,662476,6849
5009167,14971,662505,1680
5009226,16555,662549,23623
5009243,1736,662557,6510
5009284,15683,662590,18356
5009358,7194,662655,24004
5009436,9723,662721,24271
5009541,27716,662799,26937
5009830,7336,663031,24095
5009887,2392,663076,9178
5010055,4740,663210,27695
5010193,28120,663318,30427
5010197,13790,663319,22749
5010375,11207,663470,17812
5010461,14867,663524,24377
5010538,21539,663580,26917
5010607,1069,663631,5186
5010680,6264,663695,24811
5010741,9058,663749,20931
5010982,14292,663923,6510
5011167,12886,664078,26099
5011215,13334,664120,27226
5011236,4886,664132,5809
5011313,361,664191,23847
5011317,6169,664192,18356
5011352,1167,664224,13560
5011359,22655,664228,18312
5011373,13375,664236,24377
5011402,20478,664256,27247
5011408,18356,664258,18030
5011570,18356,664376,24828
5011745,12437,664517,18700
5011785,2792,664548,19710
5011938,10058,664656,8351
5012169,13334,664842,27226
5012173,30251,664843,17874
5012393,11207,665018,17812
5012794,8539,665365,23031
5012799,22504,665367,25826
5012895,13772,665448,24999
5012919,8464,665465,8409
5012977,29337,665504,14190
5012998,11915,665519,11348
5013140,13203,665635,24518
5013225,10923,665705,1237
5013255,19321,665732,6510
5013662,15140,666052,27791
5013849,8987,666206,29196
5013926,3776,666265,27918
5014172,19492,666460,25252
5014293,10600,666563,27744
5014308,10674,666572,8556
5014415,18434,666664,18356
5014493,11479,666715,10298
5014498,19008,666717,4833
5014557,19416,666764,22848
5014657,21079,666846,30427
5014801,4646,666957,25313
5014829,6688,666982,25465
5014836,28705,666986,17848
5014932,4215,667061,15142
5015048,10601,667153,21973
5015053,28422,667155,18356
5015162,15384,667243,7200
5015199,14768,667268,2420
5015278,15768,667335,25142
5015438,8410,667450,23944
5015496,13967,667499,18023
5015558,16868,667546,24412
5015738,7433,667687,29054
5015750,19489,667696,29054
5015836,10225,667767,23025
5015850,28771,667775,29274
5015910,16555,667823,28210
5016062,17195,667945,18320
5016091,18314,667965,6510
5016101,2357,667972,14971
5016242,9404,668089,23623
5016355,21837,668175,15169
5016398,12061,668200,30292
5016439,17543,668224,10058
5017029,29870,668696,20578
5017059,23130,668720,18790
5017101,20920,668753,14630
5017143,16379,668786,26635
5017153,10119,668793,19296
5017236,8250,668855,23664
5017333,1648,668926,20711
5017354,19711,668944,18700
5017425,12770,669000,14490
5017532,17027,669080,5424
5017574,19050,669113,6510
5017591,14867,669127,21662
5017654,12654,669177,23792
5017682,19004,669195,29054
5017828,17725,669315,709
5017985,21805,669433,1093
5018031,22021,669466,27376
5018288,9375,669667,23745
5018431,20021,669770,24095
5018448,16884,669781,18865
5018509,9733,669824,20761
5018577,11913,669871,25252
5018750,20920,670023,10898
5018766,16602,670031,23944
5018815,16656,670071,18876
5018829,21278,670082,1237
5018845,20503,670090,9874
5018908,16483,670144,21856
5018948,22801,670168,22805
5019030,17895,670232,23790
5019106,14789,670291,4880
5019190,20332,670354,21662
5019521,10690,670637,10268
5019578,19742,670676,4833
5019601,14093,670695,24892
5019720,15914,670777,23838
5019956,13043,670968,7141
5020147,10678,671132,16032
5020260,14639,671225,4938
5020498,21083,671410,14135
5020504,17636,671413,15011
5020565,30607,671450,26267
5020672,13760,671539,4685
5020813,18302,671645,24390
5020933,12994,671741,22529
5020937,14975,671742,20842
5021037,15093,671824,25393
5021149,325,671918,23402
5021160,21861,671922,12724
5021231,20342,671968,26594
5021424,30351,672128,24390
5021623,16483,672297,7004
5021987,15768,672589,25163
5022056,19239,672646,12966
5022155,8819,672718,18700
5022188,17676,672736,23022
5022297,14355,672816,6510
5022474,21919,672942,22661
5022683,21220,673115,30292
5022772,13478,673168,6527
5022783,15085,673176,14842
5022792,8841,673179,6269
5022842,9060,673220,15169
5022859,12997,673234,21662
5022949,11184,673303,26673
5022999,1736,673344,6510
5023005,20883,673346,6567
5023044,17970,673372,4649
5023190,5173,673506,23755
5023266,18735,673569,27883
5023549,22691,673809,14092
5023846,7344,674052,25618
5023851,18848,674054,22821
5024035,7345,674209,24861
5024430,17440,674544,24388
5024652,21451,674718,25076
5024840,19792,674888,5459
5024922,19534,674952,29054
5024978,13823,674999,27739
5024991,16643,675009,16558
5025269,3600,675205,11348
5025422,8506,675322,2833
5025524,7102,675387,30295
5025595,19252,675443,25272
5025903,21223,675688,16433
5025994,21622,675767,24427
5026038,870,675796,23623
5026044,23278,675798,8556
5026074,10231,675811,20414
5026184,22151,675900,26267
5026289,10272,675984,26719
5026644,19489,676276,18865
5026817,18025,676416,25304
5027069,19731,676614,8409
5027754,13094,677158,21796
5027797,30427,677192,27710
5027826,16558,677217,8409
5027912,16368,677284,25983
5028014,15044,677368,10036
5028050,1565,677395,15062
5028418,21662,677693,24377
5028445,16884,677710,11189
5028453,17445,677715,24427
5028523,10048,677767,22908
5028551,29787,677792,11659
5028593,16320,677828,2142
5028670,18394,677893,25241
5028687,10674,677907,24095
5028780,16442,677970,21662
5028898,19003,678073,24095
5028914,17700,678086,4017
5029030,21270,678175,25272
5029202,11160,678317,23818
5029269,17445,678372,25370
5029699,18404,678724,10048
5029704,19538,678726,24095
5029754,21270,678765,25272
5029762,18887,678770,25252
5029780,10690,678782,23623
5029810,12877,678806,20441
5029848,18572,678832,6006
5029981,19731,678930,24427
5029987,9060,678932,25272
5029998,21918,678936,25573
5030159,56,679073,24982
5030786,14506,679586,23944
5031224,354,679952,2897
5031238,16895,679962,8687
5031389,16970,680088,26254
5031500,3769,680175,30691
5031579,10970,680245,26374
5031740,12783,680364,27593
5031794,15279,680407,29649
5031854,21053,680449,25345
5032072,3993,680625,26146
5032092,21053,680639,7004
5032096,29148,680640,10149
5032477,16308,680964,29168
5032670,20079,681124,6098
5032751,13519,681187,26188
5032773,16483,681206,21856
5032791,16602,681218,23944
5032810,8410,681234,30621
5032854,8843,681269,7004
5032883,12752,681286,14843
5033098,17445,681465,2300
5033205,5112,681557,24026
5033260,2874,681597,26177
5033298,10662,681624,11379
5033379,15384,681687,4181
5033593,10996,681853,10700
5033633,18356,681889,29054
5033666,15788,681912,21603
5034012,8464,682189,25957
5034103,15010,682271,26769
5034196,18133,682349,28210
5034216,10608,682363,24257
5034334,30142,682460,8556
5034380,30142,682500,25076
5034436,1736,682544,18700
