ID,Clee,Nombre de la Unidad Económica,Razón social,Código de la clase de actividad SCIAN,Nombre de clase de la actividad,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Número exterior o kilómetro,Letra exterior,Edificio,Edificio Piso,Número interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado público",Número de local,Código Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad,Área geoestadística básica ,Manzana,Número de teléfono,Correo electrónico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporación al DENUE
3011570,19046812110009551000000000U0,ESTETICA UNISEX YETZI VGS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,,PONIENTE,,RÍO CONCHOS,,PALMA DE MAYORCA,,RÍO NAZAS,917,,,,,,,RIBERAS DE LAS PUENTES,,,,,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1750,001,8118813558,,,Fijo,25.73710583,-100.2828409,2010-07
2975573,19046812110010431000000000U2,ESTETICA UNISEX YEYA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CHILPANCINGO DE LOS BRAVO,AVENIDA,VICENTE GUERRERO,CALLE,GUADALUPE VICTORIA,CALLE,PLAZA DE IZÚCAR,600,,,,,,COLONIA,VICENTE GUERRERO (FOMERREY 46),,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0926,020,,,,Fijo,25.75619896,-100.2523421,2014-12
7541185,19046812110017841000000000U5,ESTETICA UNIXES,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,IGNACIO L. VALLARTA,CALLE,MANUEL DOBLADO,CALLE,GERTRUDIS BOCANEGRA,CALLE,SENDERO,137,,,,0,,COLONIA,MUJERES ILUSTRES,,,,66410,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0860,003,,,,Fijo,25.76200612,-100.2595683,2019-11
7657423,19046812110019931000000000U2,ESTETICA UNIXES DE IMAGEN,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,UNION,CALLE,OLMO,CALLE,GENERAL BONIFACIO SALINAS LEAL,CALLE,ABETO,957,,,,,,COLONIA,LOS LAURELES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1623,026,,,,Fijo,25.71666872,-100.2311767,2019-11
3005307,19046812110004111000000000U8,ESTETICA UNIXEX ALFA VISHON,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,SIERRA DE SEGURA,CALLE,SIERRA DE RONDA,CALLE,SIERRA DE SEGURA,1024,,,,,,COLONIA,LAS PUENTES SECT 8,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0127,051,8183532744,,,Fijo,25.74913858,-100.2689726,2010-07
3005485,19046812110007851000000000U6,ESTETICA UNSEX LIZBETH,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,SANTO DOMINGO,CALLE,SAN ANDRES,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,SAN MARCOS,1800,,,,19,19,COLONIA,VILLAS DE SANTO DOMINGO,,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1303,005,8117743609,,,Fijo,25.75110084,-100.2569629,2010-07
3006929,19046812110006091000000000U0,ESTETICA URANIO ALTERNATIVO,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,NEVADO DE TOLUCA,CALLE,NEVADO DE COLIMA,AVENIDA,LAS PUENTES,CALLE,NEVADO DE COLIMA,501,C,,,,,COLONIA,LAS PUENTES TERCER SECTOR,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1322,024,8180571680,,,Fijo,25.74269487,-100.2825771,2010-07
2979888,19046812110011671000000000U2,ESTETICA URBANA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROMULO GARZA,CALLE,ÁLAMO,CALLE,CIPRESES,CALLE,FRESNO,518,,,,,,COLONIA,HACIENDA LOS MORALES,,,,66495,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1623,006,8116546677,,,Fijo,25.72101484,-100.2312093,2014-12
7541405,19046812110018121000000000U1,ESTETICA VAPEZONE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,REPUBLICA MEXICANA,CALLE,FRANCISCO TOLEDO,CALLE,DIEGO RIVERA,CALLE,DIEGO RIVERA,,SN,,,,,COLONIA,JARDINES DE SAN NICOLAS,,,,66414,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,138A,005,,,,Fijo,25.7577166,-100.2763488,2019-11
2935191,19046812110005711000000000U4,ESTETICA VERO,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TEXCOCO,CALLE,SALTILLO,CALLE,LINARES,CALLE,LAMPAZOS,504,,,,0,,COLONIA,CHAPULTEPEC,,,,66450,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1642,002,,VERONICA722003@HOTMAIL.COM,,Fijo,25.74355228,-100.3000274,2010-07
3029353,19046812110002981000000000U6,ESTETICA VERO,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CORCEGA,CALLE,FINLANDIA,CALLE,VERONA,CALLE,MANZANARES,1200,,,,,,COLONIA,LOS ANGELES SECT 3,,,,66478,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,036,8120122227,,,Fijo,25.73119403,-100.2197729,2010-07
3023781,19046812110006301000000000U3,ESTETICA VERO,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CALLE DEL CONVENTO,ANDADOR,NINGUNO,CALLE,IGNACIO MANUEL ALTAMIRANO,CALLE,RUISEÑORES,1208,,,,,,COLONIA,VALLE DE LAS FLORES 2 SECTOR,,,,66438,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0907,009,8183132090,,,Fijo,25.7568808,-100.2636136,2010-07
7540761,19046812110017281000000000U4,ESTETICA VERONICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PEDRO TABOADA,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,JOSE MARIA LETONA,AVENIDA,DIEGO DÍAZ DE BERLANGA,601,,,,,,COLONIA,VALLE DE SANTO DOMINGO FOMERREY 34,,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,095A,012,,,,Fijo,25.74758255,-100.2576744,2019-11
3006009,19046812110008771000000000U5,ESTETICA VICKY GARZA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PICO BOLIVAR,CALLE,SIERRA TARAHUMARA,AVENIDA,LAS PUENTES,CALLE,SIERRA ALTAMIRA,949,,,,,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,017A,013,8183836193,,,Fijo,25.74576116,-100.2693277,2010-07
3023809,19046812110002771000000000U1,ESTETICA VIDAL,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,MONTES BERNESES,AVENIDA,AVENIDA DEL JARDIN,OTRO (ESPECIFIQUE),NINGUNO,CALLE,CALLE DEL COLEGIO,1072,,,,,,COLONIA,VALLE DE LAS FLORES 2 SECTOR,,,,66438,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0907,022,,,,Fijo,25.75542979,-100.2664337,2010-07
7540834,19046812110017361000000000U4,ESTETICA VLOS BEAUTY & COFFE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,LAZARO CARDENAS,CALLE,VENUSTIANO CARRANZA,CALLE,LICENCIADO GUSTAVO DÍAZ ORDÁZ,0,SN,,,0,,COLONIA,BENITO JUAREZ,,,,66410,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0856,010,8117926256,,,Fijo,25.76330838,-100.2697866,2019-11
8830471,19046812110016831000000000U7,ESTETICA VOGE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CASA BLANCA,CALLE,HUAYACAN,CALLE,CALAMO,CALLE,GRANADILLO,,SN,,,,,COLONIA,JARDINES DE CASA BLANCA,,,,66475,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1568,024,,,,Fijo,25.73254353,-100.2382988,2019-11
3029310,19046812110000261000000000U5,ESTETICA VOGUE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CASA BLANCA,CALLE,CASA DE LAS TORRES,CALLE,CASA DE SICILIA,CALLE,CASA DE LA LUNA,600,,,,0,,COLONIA,RINCON DE CASA BLANCA SECT 2,,,,66478,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1341,016,,,,Fijo,25.7329449,-100.2294256,2010-07
2979749,19046812110014051000000000U4,ESTETICA Y BARBER SHOP,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PUERTO MARQUEZ,AVENIDA,MARIO J. MONTEMAYOR,CALLE,FELIPE ÁNGELES,CALLE,PUERTO CORTÉZ,,SN,,,,,COLONIA,NUEVO MUNDO SECT 2,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1271,020,,,,Fijo,25.70902106,-100.2468169,2014-12
7541238,19046812110017931000000000U4,ESTETICA Y MAQUILLAJE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ATENAS,CALLE,DUBLIN,CALLE,IGNACIO MANUEL ALTAMIRANO,CALLE,DUBLÍN,1342,,,,0,,COLONIA,EL REFUGIO SEGUNDO SECTOR,,,,66430,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0860,017,8122365710,,,Fijo,25.76116918,-100.2608651,2019-11
9120195,19046812110020731000000000U3,ESTETICA Y SPA LA VIDA ES BELLA SALON,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,LUIS MALO,CALLE,JOSE MARIA LETONA,CALLE,PEDRO TABOADA,524,,,,4,ALTOS,COLONIA,VALLE DE SANTO DOMINGO,,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,095A,019,,,,Fijo,25.74728214,-100.2584992,2019-11
8688942,19046812110015681000000000U7,ESTETICA Y UÑAS STO DOMINGO,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,SANTO DOMINGO,CALLE,ESTADO DE GUERRERO,CALLE,6,CALLE,PERICLES,1637,,MECADO PUBLICO,PLANTA BAJA,,,COLONIA,VICENTE GUERRERO (FOMERREY 46),MERCADO PUBLICO,PLAZA MERCADO SANTO DOMINGO,1637,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1515,030,8112043466,,,Fijo,25.75137399,-100.2577254,2019-11
3026778,19046812110002411000000000U4,ESTETICA YAKI,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,ATENEA,CALLE,CRONOS,CALLE,GEA,,SN,,,,,COLONIA,PASEO DE LOS ANDES 1SECTOR,,,,66444,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,035,8113888158,,,Fijo,25.73745726,-100.2653449,2010-07
7656622,19046812110019641000000000U7,ESTETICA YAZMIN,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MARIN,CALLE,ZACATECAS,CALLE,GUSTAVO DIAZ ORDAZ,CALLE,CHIHUAHUA,101,,,,0,,COLONIA,CUCHILLA LA MORENA,,,,66486,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1214,021,17741040,,,Fijo,25.72226315,-100.2738518,2019-11
7961861,19046812110015171000000000U9,ESTETICA YENSI,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,UNIVERSIDAD DE MONTERREY,CALLE,UNIVERSIDAD AUTONOMA DE NUEVO LEON,CALLE,UNIVERSIDAD DE TAMAULIPAS,CALLE,UNIVERSIDAD LABASTIDA,201,B,,,0,A,COLONIA,VILLA UNIVERSIDAD,,,,66420,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0131,023,8187065030,,,Fijo,25.74903626,-100.3010903,2019-11
2975778,19046812110013221000000000U4,ESTETICA YESSY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,FAISAN,CALLE,LEOPARDO,CALLE,RINOCERONTE,CALLE,PAPAGAYOS,0,SN,,,0,,COLONIA,AQUILES SERDAN,,,,66449,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1407,026,,,,Fijo,25.75283404,-100.2512977,2014-12
2975951,19046812110013361000000000U8,ESTETICA YOYIS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,GRAFITO,CALLE,CRISTAL DE ROCA,CALLE,PRIMERA AVENIDA,CALLE,MINEROLOGÍA,,SN,,,,,COLONIA,VALLE DEL MEZQUITAL,,,,66440,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1002,012,8110357885,,,Fijo,25.74142162,-100.2422239,2014-12
2975418,19046812110012591000000000U1,ESTETICA YULIANA GALVAN,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,HEROES DE MEXICO,CALLE,NIÑOS HEROES,CALLE,BATALLON DE SAN BLAS,CALLE,EMILIO PORTES GIL,,SN,,,,,COLONIA,RESIDENCIAL ROBLE SAN NICOLAS,,,,66415,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0856,036,,,,Fijo,25.75959745,-100.2665926,2014-12
8816606,19046812110020451000000000U8,ESTETICA ZAIDA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ALMERIA,CALLE,SEVILLA,CALLE,ALBACETE,CALLE,JEREZ,507,,,,,,COLONIA,ANDALUCIA,,,,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1159,002,8124655829,TAYULLA26@GMAIL.COM,,Fijo,25.7274442,-100.2446752,2019-11
8794164,19046812110015971000000000U2,ESTETICA ZENCKA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,AVE. GUSTAVO SADA PAZ,CALLE,HERCULES,AVENIDA,AVE.MARIO J. MONTEMAYOR,AVENIDA,AVE.MARIO J. MONTEMAYOR,729,,,,,,COLONIA,ADOLFO PRIETO,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1271,027,,,,Fijo,25.70736593,-100.2483761,2019-11
3023747,19046812110007991000000000U0,ESTILISTA ESTETICA UNISEX,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,MONTES BERNESES,CALLE,VICENTE RIVA PALACIO,CALLE,BUDAPEST,CALLE,ATENAS,1242,,,,,,COLONIA,EL REFUGIO SEGUNDO SECTROR,,,,66430,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0860,022,8183020421,,,Fijo,25.75934258,-100.2641701,2010-07
8713401,19046812110015011000000000U7,FASHION HAIR SALON ESTETICA & BARBER,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JANITZIO,AVENIDA,ZACATECAS,CALLE,PLUTARCO ELIAS CALLES,CALLE,PIEL CANELA,202,,,,,B,COLONIA,RESIDENCIAL SAN NICOLAS,,,,66414,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0856,049,8180539390,,,Fijo,25.75838423,-100.2712999,2019-11
3025058,19046812110006611000000000U5,GRISELDA SALAS ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,MORENITA MIA,CALLE,FEDERICO CANTU,CALLE,ÁNGEL ZARRAGA,CALLE,EL BARRILITO,,SN,,,,,COLONIA,RESIDENCIAL ROBLE 7 SECTOR,,,,66420,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1727,005,8117760139,GSHDEZ@HOTMAIL.COM,,Fijo,25.76567452,-100.2797894,2010-07
7334995,19046812110019271000000000U3,HAIR COUTURE ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CRISTINA LARRALDE DE TREVIÑO,CALLE,CERRO DE LA CONFORMIDAD,CALLE,SIERRA DE ANAHUAC,AVENIDA,SAN NICOLÁS,100,,,,,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0201,018,,,,Fijo,25.745409,-100.2893545,2019-11
3033731,19046812110009211000000000U1,HAIR STYLE ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROMULO GARZA,CALLE,NUEVA,AVENIDA,CARRETERA MIGUEL ALEMAN,CALLE,NUEVA,100,,CENTRO Y PLAZA COMERCIAL,PLANTA BAJA,,,COLONIA,LA FE,CENTRO Y PLAZA COMERCIAL,SORIANA LA FE,D 13,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0790,003,8183692793,,,Fijo,25.72433855,-100.2180228,2010-07
3032008,19046812110003511000000000M0,HAIR STYLE ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROMULO GARZA,AVENIDA,ROBERTO GARZA SADA,AVENIDA,JUAN PABLO II,CALLE,CALZADA UNIÓN,400,,,,,H-8,COLONIA,ANTIGUO CORRAL DE PIEDRA,,,,64650,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0362,005,,,,Fijo,25.71125537,-100.2625921,2010-07
3029303,19046812110009941000000000U3,ILDA SALON ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CASA BLANCA,CALLE,CASA DE LAS MUÑECAS,CALLE,CASA DE LAS TORRES,CALLE,CASA DE MIEL,649,,,,0,,COLONIA,VALLE DE CASA BLANCA,,,,66478,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1341,012,8112556692,,,Fijo,25.73368944,-100.2278165,2010-07
7540580,19046812110016941000000000U4,KABBALAH SALON ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,SIERRA ENCANTADA,CALLE,SIERRA MIXTECA,CALLE,SIERRA MIXTECA,,SN,,,,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0979,026,,,,Fijo,25.74229214,-100.2747258,2019-11
8505230,19046812110016291000000000U4,KAR JANH ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS TORRES,CALLE,ALFONSO MARTINEZ DOMINGUEZ,CALLE,BENITO JUAREZ,CALLE,SEGUNDA,434,A,,,,,COLONIA,NUEVO PERIFERICO,,,,66423,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0945,015,8110064546,,,Fijo,25.7529361,-100.3057706,2019-11
3006402,19046811192000241000000000U6,KARMO ESTETICA AUTOMOTRIZ,,811192,Lavado y lubricado de automóviles y camiones,0 a 5 personas,CALLE,SIERRA DEL FRAILE,AVENIDA,LAS PUENTES,CALLE,CERRO DE LA SILLA,CALLE,SIERRA DE PAPAGAYOS,110,,,,,,COLONIA,LAS PUENTES 1ER SECTOR,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0201,026,,,,Fijo,25.74486405,-100.2926011,2010-07
8633026,19046812110018391000000000U0,KATANIA ESTETICA INFANTIL,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,SENDERO NORTE,AVENIDA,MORENITA MIA,CALLE,LUCERO,CALLE,APOLONIA SILLER DE CANTÚ,,SN,CENTRO Y PLAZA COMERCIAL,PISO 2,,,COLONIA,LA NOGALERA 1ER SECTOR,CENTRO Y PLAZA COMERCIAL,PASEO ALMENARES,SN,66417,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,010,,,,Fijo,25.76902432,-100.2780482,2019-11
7350569,19046812110014421000000000U9,KEVALA RAVELO ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,FRAY BARTOLOME DE LAS CASAS,CALLE,FRAY MARTIN DE VALENCIA,CALLE,FRAY JUAN DE ZUMARRAGA,CALLE,PRIMERO DE ENERO,268,A,,,,,COLONIA,EL ROBLE 2 SECTOR,,,,66450,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0184,034,,LVELAZQUEZB@HOTMAIL.COM,,Fijo,25.74522602,-100.3055944,2019-11
2976321,19046812110010161000000000U5,L Y M ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,SOCORRO VILLARREAL,CALLE,GILBERTO DELGADO,PRIVADA,SOCORRO VILLARREAL,700,-3,,,0,,RESIDENCIAL,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1746,002,8183508231,,,Fijo,25.73906126,-100.2781972,2014-12
9032417,19046812110018341000000000U5,LA CHULE  ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CERRADA,AVENIDA CINCO,CALLE,AVENIDA C,OTRO (ESPECIFIQUE),NINGUNO,CALLE,NINGUNO,876,,,,,,COLONIA,CENTRAL DE CARGA,,,,66495,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,145A,043,,,,Fijo,25.70988549,-100.2429875,2019-11
7679457,19046812110015661000000000U9,LA MERLINA ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LOS ARBOLES,AVENIDA,ROMULO GARZA,CALLE,JAZMINES,AVENIDA,AVENIDA DEL PARAÍSO,,SN,,,,,COLONIA,INDUSTRIAS DEL VIDRIO 5 SEC,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1178,029,,,,Fijo,25.72120889,-100.232337,2019-11
7540865,19046812110017431000000000U5,LAS WAPAS ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,QUINTA AVENIDA,CALLE,6,CALLE,5,CALLE,OCTAVA AVENIDA,995,,,,,,COLONIA,JARDINES DE ANAHUAC,,,,66463,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,018,,,,Fijo,25.73488506,-100.2725563,2019-11
3032117,19046812110004051000000000U6,LORENA LANGE ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PEDRO LAMBRETON,CALLE,PRISCILIANO BARRERA,CALLE,DOROTEO RUIZ,CALLE,ING. JORGE MUÑOZ,100,B,,,,,COLONIA,INDUSTRIAS DEL VIDRIO 2 SECTOR,,,,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0362,025,,,,Fijo,25.70555565,-100.259368,2010-07
8633488,19046812110018821000000000U6,LOVE SALON ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ARTEMISA,CALLE,AFRODITA,CALLE,TRITON,CALLE,ZEUS,1262,,,,,,COLONIA,PASEO SAN NICOLAS 2 SECTOR,,,,66444,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0593,025,8123258012,,,Fijo,25.73677433,-100.2645826,2019-11
3011727,19046812110001961000000000U9,MASTER ESTETICA SANDRA SOSA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,AVENIDA,SAN NICOLAS,CALLE,SIERRA DEL CORO,CALLE,CERRO DE SANTIAGO,,SN,,,,,COLONIA,LAS PUENTES SEGUNDO SECTOR,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0201,011,8119719250,,,Fijo,25.7431281,-100.2873562,2010-07
7657525,19046812110019981000000000U7,MIA SALON Y ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CIUDAD DE LOS ANGELES,CALLE,PROLONGACION CHURUBUSCO,CALLE,IGNACIO MANUEL ALTAMIRANO,PEATONAL,JOSÉ MARÍA ARTEAGA,1223,,,,,,COLONIA,CONSTITUYENTES DE QUERETARO SECT 6,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1267,038,,,,Fijo,25.7084768,-100.2688798,2019-11
7541222,19046812110017881000000000U1,NAIS MILOVAT ESTETICA DE UÑAS,NIAIS MILOVAT ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,SANTO TOMAS,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,SAN PEDRO,1211,,,,,,COLONIA,BALCONES DE SANTO DOMINGO,,,,66446,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1430,033,,,,Fijo,25.73713682,-100.2674079,2019-11
8713392,19046812110014991000000000U1,NELSON HAIR STUDIO ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,VALORES MORALES,AVENIDA,ADOLFO LOPEZ MATEOS,CALLE,CALLE DEL TRABAJO,CALLE,CALLE DE LA SOLIDARIDAD,,SN,,,,,COLONIA,LAS ALAMEDAS,,,,66410,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,023,,,,Fijo,25.76684806,-100.2690113,2019-11
8369713,19046812110020591000000000U1,PINKE KIDS ESTETICA INFANTIL,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PICO BOLIVAR,AVENIDA,VESUBIO,CALLE,PICO COLORADO,CALLE,MONTES APALACHES,1010,C,,,,,COLONIA,LAS PUENTES SECTOR 10,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,031,8187092480,,,Fijo,25.74126432,-100.2707459,2019-11
3027528,19046812110003421000000000U2,ROX ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ARTICULO 123,CALLE,HECTOR VICTORIA,CALLE,FRANCISCO J. MUJICA,CALLE,ESTEBAN BOCA CALDERÓN,608,,,,0,,COLONIA,UNIDAD LABORAL 1 SECTOR,,,,66440,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0998,010,8110597833,,,Fijo,25.74371986,-100.2533882,2010-07
